date,kospi_close,kospi_vol,kospi_var,kospi-50_close,kospi-50_vol,kospi-50_var,kosdaq_close,kosdaq_vol,kosdaq_var,us-30_close,us-30_vol,us-30_var,us-spx-500_close,us-spx-500_vol,us-spx-500_var,nasdaq-composite_close,nasdaq-composite_vol,nasdaq-composite_var,smallcap-2000_close,smallcap-2000_vol,smallcap-2000_var,volatility-s-p-500_close,volatility-s-p-500_vol,volatility-s-p-500_var,s-p-tsx-composite_close,s-p-tsx-composite_vol,s-p-tsx-composite_var,bovespa_close,bovespa_vol,bovespa_var,ipc_close,ipc_vol,ipc_var,germany-30_close,germany-30_vol,germany-30_var,uk-100_close,uk-100_vol,uk-100_var,france-40_close,france-40_vol,france-40_var,eu-stoxx50_close,eu-stoxx50_vol,eu-stoxx50_var,netherlands-25_close,netherlands-25_vol,netherlands-25_var,spain-35_close,spain-35_vol,spain-35_var,it-mib-40_close,it-mib-40_vol,it-mib-40_var,switzerland-20_close,switzerland-20_vol,switzerland-20_var,psi-20_close,psi-20_vol,psi-20_var,bel-20_close,bel-20_vol,bel-20_var,atx_close,atx_vol,atx_var,omx-stockholm-30_close,omx-stockholm-30_vol,omx-stockholm-30_var,mcx_close,mcx_vol,mcx_var,rtsi_close,rtsi_vol,rtsi_var,wig-20_close,wig-20_vol,wig-20_var,hungary-stock-market_close,hungary-stock-market_vol,hungary-stock-market_var,ise-100_close,ise-100_vol,ise-100_var,ta25_close,ta25_vol,ta25_var,tasi_close,tasi_vol,tasi_var,japan-ni225_close,japan-ni225_vol,japan-ni225_var,aus-200_close,aus-200_vol,aus-200_var,shanghai-composite_close,shanghai-composite_vol,shanghai-composite_var,szse-component_close,szse-component_vol,szse-component_var,ftse-china-a50_close,ftse-china-a50_vol,ftse-china-a50_var,dj-shanghai_close,dj-shanghai_vol,dj-shanghai_var,hang-sen-40_close,hang-sen-40_vol,hang-sen-40_var,taiwan-weighted_close,taiwan-weighted_vol,taiwan-weighted_var,thailand-set_close,thailand-set_vol,thailand-set_var,idx-composite_close,idx-composite_vol,idx-composite_var,s-p-cnx-nifty_close,s-p-cnx-nifty_vol,s-p-cnx-nifty_var,sensex_close,sensex_vol,sensex_var,vn-30_close,vn-30_vol,vn-30_var
2016-05-31,1983.40,657.04M,0.83,1540.93,59.71K,0.81,698.45,672.76K,0.92,17787.20,147.39M,-0.48,2096.96,-,-0.10,4948.06,711.67M,0.29,1154.79,-,0.38,14.19,-,8.16,14065.78,350.40M,-0.15,48472,5.80M,-1.01,45459.45,665.04M,-1.21,10262.74,91.59M,-0.68,6230.79,1.33B,-0.64,4505.62,122.22M,-0.53,3063.48,57.61M,-0.86,447.87,143.49M,-0.87,9034.00,309.22M,-0.91,18025.25,866.82M,-1.45,8216.42,83.05M,-0.74,4957.85,2.10B,-0.43,3514.06,33.02M,-0.60,2260.83,9.83M,-0.51,1369.48,114.10M,-0.75,1899.01,-,-1.89,904.33,-,-2.29,1808.24,44.85M,-1.82,26521.19,-,-2.10,778.03,612.65M,-0.93,1444.34,60.14M,-0.22,6448.42,134.56M,1.39,17234.98,1.57B,0.98,5378.60,949.51M,-0.54,2916.62,21.53B,3.34,10159.93,12.77B,4.00,9670.95,-,2.60,398.16,-,3.46,20815.09,3.23B,0.90,8535.59,2.37B,-0.00,1424.28,11.28B,0.01,4796.87,4.24B,-0.81,8160.10,485.65B,-0.22,26667.96,27.32K,-0.22,617.52,37.02K,0.13
2016-05-30,1967.13,550.50M,-0.10,1528.55,23.71K,-0.03,692.06,689.07K,0.08,,,,,,,,,,,,,,,,14086.67,69.15M,-0.13,48964,1.21M,-0.18,46017.21,52.02M,-0.23,10333.23,35.40M,0.46,,,,4529.40,41.23M,0.32,3090.01,22.97M,0.37,451.79,34.97M,0.19,9116.90,119.75M,0.11,18291.38,360.22M,0.58,8277.83,25.91M,-0.18,4979.45,98.52M,0.37,3535.14,11.81M,0.33,2272.44,4.09M,0.39,1379.81,48.99M,0.24,1935.54,-,0.41,925.51,-,0.87,1841.79,10.15M,0.14,27089.72,-,0.29,785.35,482.43M,0.65,1447.46,34.39M,0.86,6359.91,166.66M,-1.07,17068.02,1.00B,1.39,5408.00,434.85M,0.04,2822.45,10.63B,0.05,9768.84,6.31B,-0.46,9426.30,-,0.83,384.86,-,0.11,20629.39,1.85B,0.26,8535.87,1.61B,0.85,1424.12,9.03B,0.81,4836.03,3.68B,0.44,8178.50,255.09B,0.27,26725.60,15.33K,0.27,616.73,36.14K,0.94
2016-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.15,20.98M,0.33,6428.39,146.51M,-0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,1969.17,523.53M,0.62,1529.02,26.53K,0.49,691.54,710.88K,0.52,17873.22,73.19M,0.25,2099.06,-,0.43,4933.51,363.02M,0.65,1150.45,-,0.94,13.12,-,-2.31,14105.23,178.30M,0.40,49051,2.80M,-0.87,46124.15,190.27M,0.18,10286.31,64.41M,0.13,6270.79,577.10M,0.08,4514.74,87.93M,0.05,3078.48,39.58M,0.24,450.94,78.31M,0.41,9107.30,262.45M,0.31,18186.14,475.43M,-0.17,8292.45,48.75M,0.76,4961.16,281.92M,-0.06,3523.47,23.43M,0.21,2263.51,8.30M,-0.40,1376.50,68.25M,0.03,1927.58,-,0.69,917.52,-,-0.14,1839.22,23.79M,-0.54,27011.72,-,1.33,780.29,497.49M,-0.01,,,,,,,16834.84,1.12B,0.37,5405.90,616.44M,0.33,2821.05,10.98B,-0.05,9813.63,7.66B,-0.13,9348.53,-,-0.06,384.42,-,-0.03,20576.77,1.66B,0.88,8463.61,1.55B,0.83,1412.67,8.62B,0.79,4814.73,3.21B,0.63,8156.65,268.96B,1.08,26653.60,21.42K,1.09,611.00,29.54K,0.63
2016-05-26,1957.06,558.26M,-0.18,1521.63,17.75K,-0.07,687.94,831.82K,-0.20,17828.29,68.94M,-0.13,2090.10,-,-0.02,4901.77,354.80M,0.14,1139.75,-,-0.11,13.43,-,-3.38,14049.20,205.33M,-0.03,,,,46039.69,306.80M,0.72,10272.71,74.69M,0.66,6265.65,665.57M,0.04,4512.64,107.10M,0.69,3071.21,53.57M,0.31,449.09,101.67M,0.42,9079.20,383.45M,-0.50,18216.92,693.04M,0.09,8229.55,51.76M,0.76,4964.17,340.65M,0.52,3516.08,27.53M,0.69,,,,1376.15,77.93M,0.66,1914.31,-,0.82,918.79,-,1.19,,,,26656.81,-,-0.18,780.36,681.82M,-0.73,1430.50,108.93M,-0.71,6482.48,183.15M,-0.52,16772.46,1.22B,0.09,5388.10,584.35M,0.29,2822.44,11.48B,0.26,9826.14,7.76B,0.42,9353.94,-,0.18,384.52,-,0.22,20397.11,1.39B,0.14,8394.12,1.33B,-0.02,1401.64,7.54B,0.29,4784.56,3.06B,0.24,8069.65,272.46B,1.70,26366.68,14.34K,1.88,607.16,31.60K,-0.91
2016-05-25,1960.51,656.87M,1.18,1522.74,22.03K,1.53,689.33,1.00M,0.24,17851.51,79.18M,0.82,2090.54,-,0.70,4894.89,397.17M,0.70,1141.02,-,0.50,13.90,-,-3.61,14053.74,225.24M,0.72,49483,3.58M,0.28,45710.94,269.20M,0.47,10205.21,97.69M,1.47,6262.85,870.44M,0.70,4481.64,111.01M,1.13,3061.60,70.08M,1.71,447.22,94.58M,1.26,9125.00,307.94M,2.32,18201.39,929.29M,1.66,8167.61,54.87M,0.52,4938.60,407.78M,1.31,3491.99,32.68M,1.40,2272.70,5.86M,1.44,1367.07,89.14M,0.73,1898.75,-,0.78,907.97,-,1.85,1849.27,27.79M,0.99,26704.47,-,-0.03,786.09,691.22M,-1.04,1440.69,67.99M,0.87,6516.49,180.32M,0.64,16757.35,1.07B,1.57,5372.50,639.85M,1.45,2815.09,10.35B,-0.23,9784.60,7.05B,-0.38,9337.34,-,0.30,383.66,-,-0.15,20368.05,2.10B,2.71,8396.20,1.68B,1.15,1397.63,9.10B,0.97,4772.98,3.69B,1.32,7934.90,181.64B,2.40,25881.17,9.77K,2.27,612.74,38.58K,-0.31
2016-05-24,1937.68,517.08M,-0.90,1499.74,19.94K,-0.91,687.71,901.40K,-0.48,17706.05,86.48M,1.22,2076.06,-,1.37,4861.06,433.12M,2.00,1135.31,-,2.15,14.42,-,-8.85,13952.85,213.00M,0.24,49345,3.24M,0.03,45497.46,211.79M,0.58,10057.31,85.24M,2.18,6219.26,833.81M,1.35,4431.52,107.37M,2.46,3010.12,59.98M,2.63,441.66,93.36M,2.10,8918.10,208.85M,2.34,17903.97,850.53M,3.34,8125.24,52.94M,1.08,4874.67,622.32M,0.92,3443.92,32.72M,1.66,2240.37,6.64M,1.60,1357.10,102.07M,1.35,1884.12,-,0.84,891.48,-,1.36,1831.15,29.14M,0.67,26711.67,-,1.30,794.35,967.14M,3.48,1428.24,35.92M,1.01,6474.84,171.25M,0.77,16498.76,1.10B,-0.94,5295.60,534.37M,-0.44,2821.67,11.15B,-0.77,9821.70,7.13B,-0.97,9308.98,-,-0.64,384.22,-,-0.89,19830.43,1.21B,0.11,8300.66,1.38B,-0.52,1384.26,9.47B,0.19,4710.78,3.35B,-0.69,7748.85,151.54B,0.23,25305.47,10.99K,0.30,614.62,33.86K,0.03
2016-05-23,1955.25,399.51M,0.39,1513.52,17.73K,0.54,691.00,727.50K,0.89,17492.93,87.79M,-0.05,2048.04,-,-0.21,4765.78,410.29M,-0.08,1111.37,-,-0.08,15.82,-,4.08,,,,49330,3.52M,-0.79,45236.16,164.47M,0.18,9842.29,76.90M,-0.74,6136.43,653.01M,-0.32,4325.10,81.25M,-0.66,2932.93,52.33M,-0.99,432.57,75.90M,-0.41,8714.00,181.05M,-0.65,17325.08,665.53M,-2.74,8038.46,49.14M,0.51,4830.20,139.20M,-0.84,3387.70,19.10M,-0.08,2205.19,5.42M,0.55,1338.97,82.43M,-0.28,1868.43,-,-1.21,879.55,-,-1.52,1818.97,19.28M,0.70,26368.25,-,-0.25,767.66,485.79M,0.53,1413.94,28.75M,0.42,6425.23,246.22M,-3.07,16654.60,1.16B,-0.49,5318.90,522.85M,-0.61,2843.64,12.05B,0.64,9918.16,7.72B,1.03,9368.72,-,-0.06,387.68,-,0.54,19809.03,1.12B,-0.22,8344.44,1.88B,2.62,1381.69,10.84B,-0.30,4743.66,2.77B,0.67,7731.05,177.35B,-0.24,25230.36,11.74K,-0.28,614.45,24.72K,-0.32
2016-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.97,17.92M,0.68,6628.95,176.30M,-0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,1947.67,388.05M,0.05,1505.43,20.10K,-0.31,684.92,798.55K,0.81,17500.94,112.00M,0.38,2052.32,-,0.60,4769.56,484.07M,1.21,1112.28,-,1.60,15.20,-,-6.92,13919.58,192.30M,0.74,49723,3.36M,-0.82,45155.91,156.84M,0.23,9916.02,78.26M,1.23,6156.32,780.58M,1.70,4353.90,113.02M,1.67,2962.16,63.68M,1.47,434.36,86.05M,1.42,8771.20,172.28M,1.11,17812.35,760.71M,1.52,7997.30,63.94M,1.12,4870.95,230.31M,0.95,3390.34,27.76M,1.42,2193.13,4.61M,0.46,1342.68,86.90M,1.58,1891.33,-,-0.01,893.09,-,0.87,1806.38,22.38M,0.36,26434.48,-,2.69,763.58,640.74M,-1.15,,,,,,,16736.35,1.26B,0.54,5351.30,525.24M,0.53,2825.48,10.87B,0.66,9816.75,6.95B,0.85,9374.01,-,0.37,385.60,-,0.70,19852.20,1.29B,0.80,8131.26,1.23B,0.44,,,,4711.88,2.99B,0.16,7749.70,161.89B,-0.43,25301.90,13.99K,-0.39,616.40,35.39K,-0.76
2016-05-19,1946.78,505.92M,-0.51,1510.06,26.83K,-0.05,679.39,748.92K,-0.66,17435.40,95.53M,-0.52,2040.04,-,-0.37,4712.53,405.76M,-0.56,1094.78,-,-0.74,16.33,-,2.38,13817.32,245.23M,-0.06,50133,4.03M,-0.85,45051.27,189.95M,-1.10,9795.89,93.39M,-1.48,6053.35,936.49M,-1.82,4282.54,104.57M,-0.85,2919.22,60.34M,-1.26,428.27,107.31M,-1.42,8674.70,245.15M,-1.14,17545.56,767.93M,-0.95,7908.79,62.78M,-0.82,4824.93,207.61M,-0.60,3342.95,30.20M,-0.30,2182.99,4.90M,-1.28,1321.80,86.57M,-1.43,1891.52,-,-1.34,885.42,-,-4.47,1799.90,25.50M,-2.28,25742.85,-,-1.09,,,,1398.45,60.13M,-0.84,6695.26,213.79M,-0.63,16646.66,1.42B,0.01,5323.30,673.03M,-0.61,2806.91,11.16B,-0.02,9733.74,7.48B,0.40,9339.91,-,-0.29,382.91,-,-0.06,19694.33,1.18B,-0.67,8095.98,1.38B,-0.78,1385.86,13.81B,-1.05,4704.22,3.06B,-0.64,7783.40,175.71B,-1.10,25399.72,14.78K,-1.19,621.13,44.21K,-0.45
2016-05-18,1956.73,696.27M,-0.58,1510.86,22.52K,-0.49,683.87,697.23K,-1.74,17526.62,79.12M,-0.02,2047.63,-,0.02,4739.12,445.26M,0.50,1102.95,-,0.48,15.95,-,2.44,13826.01,270.18M,-0.65,50562,4.20M,-0.55,45551.20,186.93M,-0.70,9943.23,76.85M,0.54,6165.80,887.53M,-0.03,4319.30,89.94M,0.51,2956.43,46.09M,0.62,434.46,97.36M,0.50,8775.10,201.50M,0.88,17713.62,621.14M,1.23,7973.93,56.70M,0.85,4853.95,266.74M,0.07,3353.17,29.48M,0.07,2211.36,4.90M,0.19,1340.92,86.44M,0.69,1917.24,-,0.43,926.82,-,-0.53,1841.84,23.68M,-0.25,26026.21,-,-0.84,772.44,691.39M,-0.04,1410.36,29.65M,0.76,6737.40,202.97M,-0.04,16644.69,1.65B,-0.05,5356.20,668.85M,-0.74,2807.51,14.05B,-1.27,9694.78,8.54B,-2.16,9367.35,-,0.24,383.14,-,-1.14,19826.41,1.39B,-1.45,8159.68,1.48B,0.24,1400.50,11.33B,-0.43,4734.36,3.69B,0.11,7870.15,161.17B,-0.26,25704.61,10.09K,-0.27,623.92,42.23K,0.16
2016-05-17,1968.06,597.58M,0.01,1518.24,17.05K,0.22,695.95,712.25K,-0.79,17529.98,103.26M,-1.02,2047.21,-,-0.94,4715.73,472.99M,-1.25,1097.68,-,-1.66,15.57,-,6.06,13917.10,237.68M,0.17,50839,3.99M,-1.86,45872.18,186.01M,0.06,9890.19,98.58M,-0.63,6167.77,758.81M,0.27,4297.57,104.56M,-0.34,2938.09,67.08M,-0.45,432.30,99.70M,-0.33,8698.70,221.83M,0.19,17498.88,897.66M,-1.34,7906.76,63.75M,-0.24,4850.73,249.56M,-0.13,3350.72,30.50M,-0.47,2207.16,6.55M,0.24,1331.70,77.88M,-0.33,1909.00,-,-0.33,931.73,-,0.28,1846.50,28.18M,-0.39,26247.31,-,-1.16,772.77,637.61M,0.36,1399.73,35.77M,-0.07,6739.79,284.20M,0.61,16652.80,1.18B,1.13,5395.90,630.63M,0.69,2843.68,12.34B,-0.25,9908.79,8.40B,-0.01,9345.32,-,-0.27,387.56,-,-0.39,20118.80,1.62B,1.18,8140.48,1.50B,0.90,1406.57,11.82B,0.64,4729.16,3.45B,-0.05,7890.75,189.14B,0.38,25773.61,11.77K,0.47,622.93,48.93K,1.26
2016-05-16,1967.91,526.72M,0.05,1514.93,18.17K,0.09,701.46,660.23K,-0.41,17710.71,88.44M,1.00,2066.66,-,0.98,4775.46,419.40M,1.22,1116.21,-,1.25,14.68,-,-2.39,13893.49,213.15M,1.05,51803,3.64M,-0.00,45843.14,149.02M,0.97,,,,6151.40,445.33M,0.21,4312.28,50.34M,-0.18,2951.39,33.61M,-0.18,433.74,60.03M,0.05,8682.10,120.69M,-0.45,17737.02,597.70M,0.04,,,,4856.98,181.73M,-0.68,3366.42,15.90M,-0.31,,,,1336.14,60.46M,0.98,1915.33,-,0.43,929.12,-,0.79,1853.78,18.54M,2.12,,,,770.00,480.37M,-1.04,1400.69,39.57M,-0.06,6699.18,237.64M,0.10,16466.40,1.25B,0.33,5358.90,490.33M,0.56,2850.86,11.47B,0.84,9910.08,6.98B,1.55,9370.86,-,0.24,389.09,-,0.84,19883.95,1.53B,0.84,8067.60,1.45B,0.17,1397.63,12.29B,0.21,4731.56,2.95B,-0.63,7860.75,211.55B,0.59,25653.23,13.30K,0.64,615.17,33.33K,0.85
2016-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.56,27.98M,-1.36,6692.60,229.99M,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,1966.99,509.12M,-0.53,1513.59,24.07K,-0.91,704.37,617.57K,-0.10,17535.32,86.65M,-1.05,2046.61,-,-0.85,4717.68,407.81M,-0.41,1102.44,-,-0.56,15.04,-,4.37,13748.58,221.86M,-0.28,51804,4.45M,-2.70,45402.47,177.21M,-0.62,9952.90,85.10M,0.92,6138.50,646.36M,0.56,4319.99,102.68M,0.62,2956.63,53.30M,0.72,433.52,101.99M,0.61,8721.50,211.09M,0.67,17729.45,711.22M,0.44,7925.76,52.70M,0.51,4890.44,292.55M,-0.17,3376.83,22.93M,0.82,2201.79,5.83M,-0.11,1323.18,84.74M,0.83,1907.19,-,0.28,921.88,-,0.65,1815.38,16.57M,-0.04,26556.35,-,-1.10,778.08,602.91M,-0.63,,,,,,,16412.21,1.72B,-1.41,5329.00,610.09M,-0.57,2827.11,11.43B,-0.31,9759.27,6.49B,-0.38,9348.82,-,-0.33,385.85,-,-0.40,19719.29,1.81B,-0.99,8053.69,2.02B,-0.67,1394.69,12.06B,-0.33,4761.72,3.43B,-0.87,7814.90,185.06B,-1.08,25489.57,12.86K,-1.17,609.97,39.46K,-0.34
2016-05-12,1977.49,462.88M,-0.13,1527.52,20.06K,-0.49,705.04,614.18K,0.16,17720.50,88.56M,0.05,2064.11,-,-0.02,4737.33,447.76M,-0.49,1108.60,-,-0.55,14.41,-,-1.91,13787.80,229.07M,-0.00,53241,4.77M,0.90,45685.82,180.08M,0.39,9862.12,103.14M,-1.13,6104.19,698.76M,-0.95,4293.27,106.50M,-0.54,2935.46,60.01M,-0.72,430.89,110.39M,-0.88,8663.10,247.42M,-0.01,17651.36,728.80M,-0.26,7885.85,59.84M,-0.66,4899.01,300.65M,0.38,3349.24,27.31M,0.19,2204.12,6.89M,-0.50,1312.28,92.97M,-1.04,1901.90,-,-0.37,915.95,-,-1.19,1816.09,18.59M,-0.11,26850.53,-,0.02,783.04,664.62M,-0.92,,,,6694.82,241.09M,0.61,16646.34,1.39B,0.41,5359.30,641.42M,-0.24,2835.86,13.63B,-0.04,9796.58,7.29B,0.16,9380.19,-,0.34,387.40,-,0.10,19915.46,1.19B,-0.70,8108.05,1.36B,-0.34,1399.31,11.88B,1.22,4803.32,3.06B,0.07,7900.40,157.44B,0.66,25790.22,10.07K,0.75,612.04,28.99K,0.01
2016-05-11,1980.10,398.53M,-0.12,1534.98,21.50K,-0.36,703.94,637.89K,0.53,17711.12,87.39M,-1.21,2064.46,-,-0.96,4760.69,417.00M,-1.02,1114.74,-,-1.25,14.69,-,7.78,13788.21,256.55M,0.09,52764,4.48M,-0.58,45506.87,235.37M,-0.37,9975.32,97.29M,-0.70,6162.49,573.06M,0.09,4316.67,96.17M,-0.50,2956.71,64.11M,-0.75,434.71,95.10M,-0.36,8663.90,217.30M,-1.27,17698.08,867.41M,-1.32,7937.88,47.22M,0.04,4880.39,300.84M,-1.11,3342.88,25.75M,-0.60,2215.22,6.28M,-0.62,1326.13,90.46M,-0.48,1909.05,-,1.26,927.00,-,3.33,1818.02,23.93M,-0.39,26845.23,-,-0.20,790.28,707.76M,0.29,,,,6654.20,270.85M,0.14,16579.01,1.44B,0.08,5372.30,687.49M,0.55,2837.04,13.58B,0.16,9781.15,7.26B,-0.12,9347.95,-,0.36,387.01,-,0.15,20055.29,1.38B,-0.93,8135.56,1.58B,-0.25,1382.41,10.53B,-0.56,4799.96,2.73B,0.77,7848.85,220.71B,-0.49,25597.02,9.59K,-0.68,611.96,37.77K,1.22
2016-05-10,1982.50,369.08M,0.75,1540.51,21.54K,0.44,700.23,569.99K,1.22,17928.35,75.79M,1.26,2084.39,-,1.25,4809.88,401.00M,1.26,1128.83,-,0.95,13.63,-,-6.45,13775.19,217.46M,1.56,53071,4.21M,4.08,45676.41,201.42M,0.94,10045.44,83.01M,0.65,6156.65,652.99M,0.68,4338.21,107.38M,0.36,2978.97,61.69M,0.78,436.27,109.70M,1.09,8775.20,225.70M,1.32,17934.72,724.33M,1.41,7934.93,51.08M,1.41,4935.03,332.25M,-0.15,3363.19,31.67M,0.82,2229.06,5.68M,0.56,1332.58,97.19M,0.33,1885.34,-,-0.85,897.11,-,-1.63,1825.17,23.84M,-1.26,26899.84,-,1.04,788.02,673.32M,-0.33,1420.90,36.20M,0.76,6644.82,285.54M,-0.73,16565.19,1.67B,2.15,5342.80,726.90M,0.42,2832.59,12.08B,0.02,9793.21,6.42B,0.03,9314.77,-,-0.05,386.44,-,-0.05,20242.68,1.49B,0.43,8156.29,1.32B,0.30,1390.13,9.94B,-0.29,4763.11,3.17B,0.29,7887.80,166.96B,0.28,25772.53,10.76K,0.33,604.56,40.95K,0.05
2016-05-09,1967.81,342.19M,-0.45,1533.79,34.49K,-0.39,691.82,630.40K,-0.34,17705.91,85.59M,-0.20,2058.69,-,0.08,4750.21,395.51M,0.30,1118.25,-,0.32,14.57,-,-1.02,13563.84,200.74M,-1.00,50990,5.09M,-1.41,45250.34,192.80M,0.09,9980.49,80.19M,1.12,6114.81,669.49M,-0.18,4322.81,115.69M,0.50,2955.83,48.02M,0.65,431.58,110.43M,0.06,8660.80,249.80M,-0.47,17685.80,618.77M,-0.88,7824.95,48.15M,1.16,4942.66,222.05M,-0.96,3335.90,24.53M,0.30,2216.54,5.71M,-1.02,1328.20,93.12M,1.45,,,,,,,1848.45,21.18M,-0.23,26623.71,-,1.89,790.62,610.08M,0.89,1410.14,57.64M,0.30,6693.91,284.35M,0.32,16216.03,1.19B,0.68,5320.70,528.15M,0.54,2832.11,18.04B,-2.79,9790.48,9.56B,-3.07,9319.72,-,-1.37,386.64,-,-2.68,20156.81,1.36B,0.23,8131.83,1.37B,-0.18,1394.14,8.72B,0.25,4749.31,3.27B,-1.52,7866.05,165.62B,1.71,25688.86,12.13K,1.82,604.24,39.07K,-0.54
2016-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.91,20.53M,-0.35,6672.48,292.00M,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,17740.63,80.02M,0.45,2057.14,-,0.32,4736.15,441.06M,0.40,1114.72,-,0.61,14.72,-,-7.48,13701.47,236.54M,0.51,51718,3.40M,0.09,45209.85,170.49M,0.14,9869.95,89.84M,0.18,6125.70,720.35M,0.14,4301.24,114.91M,-0.42,2936.84,61.69M,-0.12,431.32,107.65M,0.02,8702.10,266.58M,0.15,17842.80,707.85M,-0.45,7735.60,52.91M,-0.22,4990.44,371.13M,-0.92,3325.86,27.89M,-0.06,2239.34,6.65M,-0.04,1309.17,104.33M,-0.76,1901.56,-,-0.26,912.02,-,-0.49,1852.71,20.06M,0.82,26128.84,-,-0.42,783.68,958.97M,-0.42,,,,,,,16106.72,1.53B,-0.25,5292.00,708.67M,0.24,2913.25,20.68B,-2.82,10100.53,11.93B,-3.57,9448.79,-,-1.94,397.30,-,-2.97,20109.87,1.78B,-1.66,8146.43,1.68B,-0.26,,,,,,,7733.45,168.66B,-0.03,25228.50,11.63K,-0.13,607.55,38.02K,0.47
2016-05-05,,,,,,,,,,17660.71,81.53M,0.05,2050.63,-,-0.02,4717.09,448.69M,-0.18,1107.95,-,-0.47,15.91,-,-0.87,13632.01,241.88M,0.00,51671,3.65M,-1.68,45147.97,208.38M,-0.44,9851.86,71.08M,0.24,6117.25,713.23M,0.09,4319.46,79.77M,-0.11,2940.35,47.66M,0.05,431.24,76.01M,0.54,8689.40,237.81M,0.41,17923.90,655.25M,-0.07,,,,5037.03,351.28M,0.50,3328.01,24.93M,-0.18,,,,,,,1906.48,-,-0.99,916.53,-,0.43,1837.71,18.25M,-1.48,26240.14,-,0.11,786.99,1.05B,-0.86,1410.84,35.91M,0.32,6656.41,294.56M,1.06,,,,5279.10,642.28M,0.15,2997.84,14.48B,0.22,10474.01,8.06B,0.49,9635.46,-,-0.03,409.47,-,0.20,20449.82,1.40B,-0.37,8167.96,1.61B,-0.21,,,,,,,7735.50,190.79B,0.38,25262.21,11.74K,0.64,604.69,43.71K,0.35
2016-05-04,1976.71,352.70M,-0.49,1539.72,31.57K,-0.09,694.17,826.62K,-0.64,17651.26,95.02M,-0.56,2051.12,-,-0.59,4725.64,469.20M,-0.79,1113.13,-,-0.77,16.05,-,2.88,13632.00,242.92M,-0.55,52553,4.40M,0.56,45349.00,381.74M,-0.65,9828.25,102.91M,-0.99,6112.02,775.56M,-1.19,4324.23,120.57M,-1.09,2938.75,59.24M,-1.19,428.92,107.65M,-1.02,8654.30,279.48M,-1.26,17935.67,696.43M,-0.17,7752.97,49.92M,-1.24,5011.73,370.18M,0.18,3333.99,32.39M,-1.37,2240.26,7.15M,-1.50,1319.17,54.29M,-1.21,1925.58,-,-1.41,912.58,-,-4.05,1865.25,29.68M,-1.81,26212.15,-,-1.23,793.83,936.92M,-2.08,1406.31,28.16M,-0.59,6586.50,287.67M,-0.78,,,,5271.10,711.33M,-1.54,2991.27,16.54B,-0.05,10422.80,9.32B,-0.18,9638.50,-,-0.24,408.66,-,-0.03,20525.83,1.60B,-0.73,8185.47,1.80B,-1.31,1390.70,8.20B,-0.51,4822.60,3.72B,0.21,7706.55,205.94B,-0.52,25101.73,16.32K,-0.51,602.57,53.00K,0.22
2016-05-03,1986.41,310.49M,0.42,1541.13,23.18K,0.32,698.66,819.12K,1.22,17750.91,97.06M,-0.78,2063.37,-,-0.87,4763.22,445.57M,-1.13,1121.76,-,-1.68,15.60,-,6.27,13707.68,254.40M,-1.14,52260,4.01M,-2.43,45647.82,289.23M,-0.13,9926.77,129.50M,-1.94,6185.59,895.10M,-0.90,4371.98,111.10M,-1.59,2974.20,57.04M,-1.93,433.34,108.22M,-1.78,8764.90,297.61M,-2.85,17966.81,805.81M,-2.46,7850.68,66.42M,-1.59,5002.52,406.80M,-1.65,3380.42,29.65M,-1.20,2274.38,6.15M,-2.10,1335.39,116.43M,-1.29,,,,,,,,,,26539.16,-,-1.23,810.70,866.87M,-3.29,1414.62,34.16M,-0.88,6638.15,354.65M,-1.17,,,,5353.80,704.72M,2.11,2992.64,16.87B,1.85,10441.92,9.68B,2.96,9661.60,-,0.96,408.79,-,1.91,20676.94,1.76B,-1.85,8294.12,1.64B,-1.00,1397.87,10.45B,-0.48,4812.26,3.53B,0.08,7747.00,192.27B,-0.75,25229.70,11.28K,-0.81,,,
