date,germany-1_close,germany-1_var,u.s.-1_close,u.s.-1_var,brazil-1_close,brazil-1_var,switzerland-1_close,switzerland-1_var,uk-1_close,uk-1_var,italy-1_close,italy-1_var,japan-1_close,japan-1_var,china-1_close,china-1_var,canada-1_close,canada-1_var,france-1_close,france-1_var,south-korea-1_close,south-korea-1_var,australia-1_close,australia-1_var,germany-10_close,germany-10_var,u.s.-10_close,u.s.-10_var,brazil-10_close,brazil-10_var,switzerland-10_close,switzerland-10_var,uk-10_close,uk-10_var,italy-10_close,italy-10_var,japan-10_close,japan-10_var,china-10_close,china-10_var,canada-10_close,canada-10_var,france-10_close,france-10_var,south-korea-10_close,south-korea-10_var,australia-10_close,australia-10_var
2020-12-29,-0.725,-0.14,0.1070,2.88,2.890,-1.70,-0.750,-6.25,-0.1170,-16.73,-0.470,1.29,-0.130,-0.76,2.743,-0.54,0.175,0.57,-0.606,0.33,0.665,4.56,0.031,106.67,-0.5760,2.31,0.940,1.80,6.950,-2.59,-0.483,5.23,0.2130,-15.81,0.522,2.55,0.020,0.00,3.205,-0.25,0.713,-0.97,-0.345,5.15,1.698,1.01,0.967,-0.67
2020-12-28,-0.726,-0.48,0.1040,7.88,2.940,2.65,-0.800,0.00,-0.1405,234.52,-0.464,2993.33,-0.131,-2.24,2.758,-2.13,,,-0.604,-9.17,0.636,2.58,0.015,0.00,-0.5630,2.55,0.923,-1.59,7.135,0.55,-0.459,-1.92,0.2530,0.00,0.509,-8.62,0.020,42.86,3.213,-0.83,,,-0.328,7.89,1.681,-0.65,0.974,-2.21
2020-12-27,,,0.0964,0.42,,,-0.800,6.67,-0.0420,3.70,,,-0.134,1.13,,,,,,,0.620,0.00,0.015,0.00,,,0.938,1.25,,,,,0.2530,-0.39,,,0.014,-30.00,,,,,,,1.692,0.00,0.996,0.00
2020-12-26,,,,,,,,,-0.0405,-38.64,,,,,,,,,,,0.620,0.00,0.015,-25.00,,,,,,,,,0.2540,-1.17,,,,,,,,,,,1.692,0.00,0.996,0.05
2020-12-25,-0.729,1.46,,,,,-0.750,1.35,,,-0.015,-96.72,-0.132,-2.21,2.818,-1.33,,,-0.665,10.28,0.620,-2.82,0.020,-33.33,,,,,,,,,,,0.557,-1.24,0.020,25.00,3.240,-0.58,,,-0.304,4.61,1.692,0.59,0.995,0.00
2020-12-24,-0.719,8.12,0.0960,5.49,2.864,-1.41,-0.740,-7.50,-0.0660,69.23,-0.457,0.66,-0.135,11.07,2.856,0.32,0.174,2.35,-0.603,-0.17,0.638,6.69,0.030,-23.08,-0.5490,1.10,0.926,-1.93,7.096,0.08,,,0.2570,-9.82,0.564,0.36,0.016,166.67,3.259,0.46,0.720,-1.10,-0.291,-6.71,1.682,2.56,0.995,6.19
2020-12-23,-0.665,-4.04,0.0910,2.25,2.905,-1.53,-0.800,0.00,-0.0390,-42.65,-0.454,-1.09,-0.122,-1.21,2.847,-0.42,0.170,-5.56,-0.604,-0.33,0.598,-0.17,0.039,-20.41,-0.5430,-8.12,0.945,2.53,7.090,-0.91,-0.468,-4.10,0.2850,54.89,0.562,7.66,0.006,-40.00,3.244,-0.76,0.728,3.56,-0.312,-11.63,1.640,-1.03,0.937,-3.00
2020-12-22,-0.693,-0.72,0.0890,-2.20,2.950,-2.64,-0.800,0.00,-0.0680,30.77,-0.459,-0.22,-0.123,-0.80,2.859,-1.31,0.180,-2.17,-0.606,-2.73,0.599,1.87,0.049,-7.55,-0.5910,1.72,0.921,-1.77,7.155,-0.21,-0.488,1.46,0.1840,-11.11,0.522,-3.87,0.010,-9.09,3.269,-0.82,0.703,-3.57,-0.352,3.10,1.657,-1.31,0.966,-0.41
2020-12-21,-0.698,-5.29,0.0910,-0.33,3.030,0.00,-0.800,0.00,-0.0520,36.84,-0.460,-3.77,-0.124,0.81,2.897,0.31,0.184,-8.00,-0.623,-3.26,0.588,0.51,0.053,-7.02,-0.5810,1.57,0.938,0.00,7.170,-0.83,-0.481,-3.02,0.2070,-13.75,0.543,1.31,0.011,0.00,3.296,-0.30,0.729,-3.32,-0.342,3.08,1.679,-1.64,0.970,-1.62
2020-12-20,,,0.0913,0.33,,,-0.800,5.26,-0.0380,-3.80,,,-0.123,0.00,,,,,,,0.585,0.00,0.057,0.00,,,0.938,-0.71,,,,,0.2400,0.00,,,0.011,10.00,,,,,,,1.707,0.00,0.986,-2.13
2020-12-19,,,,,,,-0.760,1.33,-0.0395,12.86,,,,,,,,,,,0.585,0.00,0.057,-5.00,,,,,,,,,0.2400,-4.00,,,,,,,,,,,1.707,0.41,1.008,1.26
2020-12-18,-0.737,6.66,0.0910,-3.19,3.030,-0.16,-0.750,-6.25,-0.0350,-1850.00,,,-0.123,0.82,2.888,-0.69,0.200,11.11,-0.644,-0.77,0.585,0.00,0.060,-6.25,-0.5720,-0.87,0.945,1.07,7.230,-0.69,-0.496,-2.94,0.2500,-13.19,0.536,5.93,0.010,0.00,3.306,0.09,0.754,1.48,-0.332,-1.04,1.700,-1.96,0.995,-0.80
2020-12-17,-0.691,0.14,0.0940,5.62,3.035,-0.65,-0.800,0.00,0.0020,-106.90,-0.478,4.37,-0.123,-4.30,2.908,0.73,0.180,-14.29,-0.649,0.00,0.585,1.21,0.064,3.23,-0.5770,1.58,0.935,1.63,7.280,0.07,-0.511,6.46,0.2880,5.11,0.506,0.40,0.010,0.00,3.303,0.00,0.743,2.06,-0.335,1.85,1.734,2.85,1.003,3.94
2020-12-16,-0.690,-7.88,0.0890,-2.20,3.055,1.16,-0.800,0.00,-0.0290,480.00,-0.458,-1.51,-0.128,-3.03,2.887,-2.00,0.210,7.69,-0.649,-1.82,0.578,0.00,0.062,0.00,-0.5680,-6.89,0.920,0.91,7.275,0.21,-0.480,-6.98,0.2740,4.58,0.504,4.35,0.010,66.67,3.303,0.15,0.728,-0.14,-0.329,-11.56,1.686,0.84,0.965,-0.41
2020-12-15,-0.749,-0.79,0.0910,2.25,3.020,-2.74,-0.800,0.00,-0.0050,-79.17,-0.465,-2.31,-0.132,-1.12,2.946,-0.97,0.195,-7.14,-0.661,0.00,0.578,0.70,0.062,10.71,-0.6100,-1.29,0.911,1.47,7.260,-1.22,-0.516,4.24,0.2620,16.96,0.483,-5.48,0.006,-40.00,3.298,-0.36,0.729,2.10,-0.372,0.00,1.672,0.00,0.969,0.21
2020-12-14,-0.755,3.14,0.0890,3.49,3.105,0.32,-0.800,8.11,-0.0240,-65.47,-0.476,3.03,-0.133,1.52,2.975,-1.06,0.210,2.44,-0.661,-0.60,0.574,0.53,0.056,3.70,-0.6180,-3.13,0.898,-1.28,7.350,0.27,-0.495,-2.56,0.2240,32.54,0.511,-2.11,0.010,17.65,3.310,0.09,0.714,-0.28,-0.372,-2.34,1.672,0.91,0.967,0.42
2020-12-13,,,,,,,-0.740,-2.63,-0.0695,6.11,,,-0.132,-2.23,,,,,,,0.571,0.00,0.054,170.00,,,0.910,1.48,,,,,0.1690,-1.74,,,0.009,-39.29,,,,,,,1.657,0.00,,
2020-12-12,,,,,,,-0.760,-2.56,-0.0655,63.75,,,,,,,,,,,0.571,0.00,0.020,-64.29,,,,,,,,,0.1720,0.00,,,,,,,,,,,1.657,-0.36,0.963,-2.83
2020-12-11,-0.732,0.69,0.0860,-13.13,3.095,-1.59,-0.780,-3.70,-0.0400,11.11,-0.462,-1.28,-0.134,1.51,3.007,1.25,0.205,-2.38,-0.665,1.22,0.571,-0.52,0.056,5.66,-0.6380,5.98,0.896,-1.09,7.330,-1.08,-0.508,2.63,0.1720,-15.27,0.522,-0.95,0.014,-6.67,3.307,0.61,0.716,-2.59,-0.381,6.94,1.663,0.54,0.991,-1.29
2020-12-10,-0.727,4.45,0.0990,-1.98,3.145,1.29,-0.810,-1.22,-0.0360,157.14,-0.468,2.18,-0.132,-0.75,2.970,-1.98,0.210,-4.55,-0.657,-1.94,0.574,-4.33,0.053,3.92,-0.6020,-0.50,0.906,-3.35,7.410,-0.40,-0.495,1.85,0.2030,-22.81,0.527,-2.77,0.015,-11.76,3.287,-0.42,0.735,-2.13,-0.356,-1.66,1.654,-0.30,1.004,-1.95
2020-12-09,-0.696,-3.20,0.1010,-5.61,3.105,-0.80,-0.820,2.50,-0.0140,-48.15,-0.458,-2.35,-0.133,1.52,3.030,0.60,0.220,-2.22,-0.670,-0.15,0.600,2.56,0.051,-8.93,-0.6050,-1.31,0.938,1.79,7.440,0.54,-0.486,2.53,0.2630,1.54,0.542,-1.63,0.017,6.25,3.301,0.33,0.751,1.35,-0.362,-1.07,1.659,1.04,1.024,-0.97
2020-12-08,-0.719,1.84,0.1070,2.88,3.130,13.20,-0.800,-3.61,-0.0270,35.00,-0.469,3.53,-0.132,-2.59,3.012,-0.36,0.225,2.27,-0.671,0.60,0.585,-0.17,0.056,3.70,-0.6130,4.79,0.921,-0.71,7.400,5.04,-0.474,-0.21,0.2590,-8.48,0.551,-4.51,0.016,-23.81,3.290,-0.39,0.741,-3.39,-0.366,6.93,1.642,-0.30,1.034,-0.96
2020-12-07,-0.706,0.71,0.1040,0.00,2.765,1.10,-0.830,3.75,-0.0200,-35.48,-0.453,-0.66,-0.135,2.27,3.023,0.20,0.220,4.76,-0.667,0.30,0.586,-0.17,0.054,-3.57,-0.5850,7.73,0.928,-4.60,7.045,-0.21,-0.475,7.47,0.2830,-18.56,0.577,-2.70,0.021,-16.00,3.303,0.06,0.767,-3.88,-0.342,11.11,1.647,-1.02,1.044,-1.23
2020-12-06,,,,,,,-0.800,5.26,-0.0310,-6.06,,,-0.132,-1.49,,,,,,,0.587,0.00,0.056,180.00,,,,,,,,,0.3475,0.43,,,0.025,19.05,,,,,,,1.664,0.00,,
2020-12-05,,,,,,,-0.760,0.00,-0.0330,230.00,,,,,,,,,,,0.587,0.00,0.020,-66.67,,,,,,,,,0.3460,-1.98,,,,,,,,,,,1.664,0.85,1.057,5.59
2020-12-04,-0.701,0.57,0.1040,-2.80,2.735,0.37,-0.760,-3.80,-0.0100,-50.00,-0.456,0.66,-0.134,3.47,3.017,-0.76,0.210,0.00,-0.665,0.00,0.587,-1.18,0.060,0.00,-0.5430,-0.91,0.973,6.73,7.060,-1.12,-0.442,-8.49,0.3530,8.95,0.593,4.59,0.021,-16.00,3.301,-0.51,0.798,8.13,-0.308,-1.82,1.650,-1.32,1.001,0.10
2020-12-03,-0.697,6.41,0.1070,-4.46,2.725,-0.18,-0.790,0.00,-0.0200,81.82,-0.453,1.12,-0.130,0.39,3.040,1.06,0.210,0.00,-0.665,5.56,0.594,-0.83,0.060,1.69,-0.5480,5.18,0.911,-2.82,7.140,-2.19,-0.483,2.99,0.3240,-8.73,0.567,-6.13,0.025,0.00,3.318,0.12,0.738,-2.89,-0.314,10.11,1.672,-0.18,1.000,0.00
2020-12-02,-0.655,0.77,0.1120,4.67,2.730,-4.21,-0.790,-1.25,-0.0110,-1200.00,-0.448,1.13,-0.129,0.78,3.008,-0.59,0.210,5.00,-0.630,3.11,0.599,-0.83,0.059,68.57,-0.5210,-0.57,0.938,0.89,7.300,-1.62,-0.469,1.30,0.3550,1.14,0.604,-5.92,0.025,25.00,3.314,0.45,0.760,3.12,-0.285,0.60,1.675,1.45,1.000,8.93
2020-12-01,-0.650,-5.25,0.1070,0.00,2.850,-5.16,-0.800,0.00,0.0010,-110.00,-0.443,-3.90,-0.128,1.19,3.026,-1.75,0.200,0.00,-0.611,0.00,0.604,-1.63,0.035,75.00,-0.5240,-8.23,0.929,10.34,7.420,-2.62,-0.463,2.43,0.3510,14.71,0.642,9.74,0.020,-35.48,3.299,0.58,0.737,8.38,-0.283,-12.30,1.651,-0.36,0.918,2.11
2020-11-30,-0.686,-1.44,0.1070,0.00,3.005,1.01,-0.800,-1.23,-0.0100,-66.10,-0.461,1.54,-0.126,-11.54,3.080,0.65,0.200,0.00,-0.611,1.83,0.614,-1.13,0.020,100.00,-0.5710,-2.39,0.842,-0.19,7.620,0.66,-0.452,1.12,0.3060,5.52,0.585,4.46,0.031,26.53,3.280,-1.00,0.680,-0.44,-0.323,-6.08,1.657,1.04,0.899,0.33
2020-11-29,,,,,,,-0.810,6.58,-0.0295,-25.32,,,-0.143,-2.05,,,,,,,0.621,0.00,0.010,0.00,,,0.844,0.19,,,,,0.2900,1.75,,,0.024,-18.33,,,,,,,1.640,0.00,0.896,-1.10
2020-11-28,,,,,,,-0.760,2.70,-0.0395,88.10,,,,,,,,,,,0.621,0.00,0.010,-33.33,,,,,,,,,0.2850,0.00,,,,,,,,,,,1.640,-0.12,0.906,-0.11
2020-11-27,-0.696,1.02,0.1070,0.47,2.975,-1.49,-0.740,-7.50,-0.0210,50.00,-0.454,-3.20,-0.146,-5.19,3.060,0.49,0.200,0.00,-0.600,0.84,0.621,-2.36,0.015,-53.13,-0.5850,-0.34,0.842,-1.91,7.570,-1.30,-0.447,-1.11,0.2850,1.79,0.560,-1.06,0.030,15.38,3.313,0.18,0.683,-1.16,-0.344,-1.86,1.642,-0.91,0.907,-1.84
2020-11-26,-0.689,1.47,0.1065,-0.47,3.020,0.00,-0.800,0.00,-0.0140,133.33,-0.469,3.99,-0.154,-0.65,3.045,0.16,0.200,8.11,-0.595,-3.41,0.636,0.00,0.032,-31.91,-0.5870,2.62,0.859,-2.61,7.670,-0.65,-0.452,0.44,0.2800,-11.95,0.566,-1.91,0.026,23.81,3.307,0.00,0.691,-3.09,-0.350,4.66,1.657,1.84,0.924,-1.60
2020-11-25,-0.679,3.51,0.1070,0.00,3.020,-2.27,-0.800,-2.44,-0.0060,500.00,-0.451,1.58,-0.155,2.99,3.040,-0.33,0.185,-2.63,-0.616,4.23,0.636,0.00,0.047,-9.62,-0.5720,1.24,0.882,-0.36,7.720,-0.64,-0.450,2.51,0.3180,-3.64,0.577,0.70,0.021,0.00,3.307,-0.24,0.713,-0.70,-0.335,0.78,1.627,1.69,0.939,4.33
2020-11-24,-0.656,-1.94,0.1070,2.88,3.090,1.15,-0.820,0.00,-0.0010,-96.00,-0.444,-2.84,-0.150,-3.22,3.050,0.00,0.190,-1.04,-0.591,-3.11,0.636,0.00,0.052,0.00,-0.5650,-2.25,0.885,3.05,7.770,-1.15,-0.439,-2.23,0.3300,2.80,0.573,-3.86,0.021,110.00,3.315,0.79,0.718,3.91,-0.332,-2.58,1.600,1.20,0.900,4.29
2020-11-23,-0.669,-1.18,0.1040,0.00,3.055,1.50,-0.820,1.23,-0.0250,-41.86,-0.457,0.22,-0.155,-2.51,3.050,0.00,0.192,-0.52,-0.610,0.83,0.636,-0.78,0.052,-5.45,-0.5780,-1.03,0.859,4.16,7.860,0.90,-0.449,0.45,0.3210,7.36,0.596,-0.25,,,3.289,-1.29,0.691,5.82,-0.341,-2.63,1.581,-1.92,0.863,0.47
2020-11-22,,,0.1040,2.97,,,-0.810,6.58,-0.0430,-5.49,,,,,,,,,,,0.641,0.00,0.055,0.00,,,0.824,0.00,,,,,0.2990,0.34,,,,,,,,,,,1.612,0.00,0.859,-0.58
2020-11-21,,,,,,,-0.760,0.00,-0.0455,116.67,,,,,,,,,,,0.641,0.00,0.055,-6.78,-0.5840,0.17,,,,,,,0.2980,-2.30,0.598,-0.25,,,,,,,-0.350,1.27,1.612,0.44,,
2020-11-20,-0.677,0.15,0.1010,-2.88,3.010,2.56,-0.760,0.00,-0.0210,5.00,-0.456,2.70,-0.160,2.57,3.050,0.73,0.193,4.32,-0.605,4.85,0.641,-0.93,0.059,-4.84,-0.5830,2.46,0.824,-2.14,7.790,1.70,-0.447,2.76,0.3050,-6.15,0.599,-1.80,0.010,-37.50,3.332,-0.09,0.653,-2.97,-0.346,3.29,1.605,0.19,0.864,-3.36
2020-11-19,-0.676,0.30,0.1040,-4.59,2.935,-0.84,-0.760,-5.00,-0.0200,233.33,-0.444,-2.20,-0.155,-1.27,3.028,0.93,0.185,-7.50,-0.577,0.00,0.647,-0.15,0.062,-4.62,-0.5690,2.71,0.842,-3.20,7.660,0.86,-0.435,-7.84,0.3250,-3.56,0.610,-0.81,0.016,0.00,3.335,0.51,0.673,-4.81,-0.335,3.14,1.602,0.00,0.894,-0.11
2020-11-18,-0.674,0.30,0.1090,-2.68,2.960,0.85,-0.800,-2.44,-0.0060,-82.35,-0.454,-1.30,-0.157,0.64,3.000,1.63,0.200,0.00,-0.577,0.00,0.648,0.47,0.065,6.56,-0.5540,-1.25,0.870,0.95,7.595,1.81,-0.472,-0.42,0.3370,3.37,0.615,1.99,0.016,-36.00,3.318,0.97,0.707,2.91,-0.324,-1.79,1.602,-1.05,0.895,-5.79
2020-11-17,-0.672,-0.15,0.1120,-4.27,2.935,-1.44,-0.820,1.23,-0.0340,54.55,-0.460,0.00,-0.156,2.62,2.952,-0.84,0.200,66.67,-0.577,-2.86,0.645,0.62,0.061,1.67,-0.5610,2.94,0.862,-5.40,7.460,-0.27,-0.474,-1.04,0.3260,-6.86,0.603,-2.11,0.025,19.05,3.286,0.03,0.687,-6.91,-0.330,6.24,1.619,-0.31,0.950,6.50
2020-11-16,-0.673,-2.46,0.1170,-5.87,2.978,-1.72,-0.810,1.25,-0.0220,-66.92,-0.460,2.22,-0.153,0.99,2.977,5.08,0.120,-31.43,-0.594,-2.38,0.641,0.94,0.060,-7.69,-0.5450,-0.55,0.911,1.10,7.480,0.13,-0.479,-1.03,0.3500,2.34,0.616,-3.14,0.021,-8.70,3.285,0.40,0.738,1.37,-0.311,1.20,1.624,-0.18,0.892,-0.89
2020-11-15,,,0.1243,1.89,,,-0.800,6.67,-0.0665,0.00,,,-0.151,-1.95,,,,,,,0.635,0.00,0.065,0.00,,,0.901,0.37,,,,,0.3420,-0.87,,,0.023,-8.00,,,,,,,1.627,0.00,0.900,0.90
2020-11-14,,,,,,,-0.750,-1.32,-0.0665,90.00,,,,,,,,,,,0.635,0.00,0.065,4.84,,,,,,,,,0.3450,1.47,,,,,,,,,,,1.627,0.00,,
2020-11-13,-0.690,0.73,0.1220,2.52,3.030,-2.10,-0.760,-6.17,-0.0350,9.37,-0.450,-3.23,-0.154,4.05,2.833,0.85,0.175,-2.78,-0.609,0.00,0.635,0.00,0.062,-4.62,-0.5480,2.43,0.898,1.66,7.470,-1.84,-0.484,1.68,0.3400,-3.13,0.636,-2.15,0.025,-16.67,3.272,0.43,0.728,0.55,-0.307,6.19,1.627,-1.45,0.892,-3.36
2020-11-12,-0.685,0.29,0.1190,-4.26,3.095,1.48,-0.810,0.00,-0.0320,146.15,-0.465,6.16,-0.148,0.34,2.809,0.07,0.180,-2.70,-0.608,0.00,0.635,-1.55,0.065,-7.14,-0.5350,6.36,0.883,-9.59,7.610,1.20,-0.476,9.93,0.3510,-15.42,0.650,-7.14,0.030,-21.05,3.258,0.52,0.724,-6.34,-0.289,10.25,1.651,-0.42,0.923,-8.07
2020-11-11,-0.683,-0.58,0.1243,0.24,3.050,3.21,-0.810,6.58,-0.0130,85.71,-0.438,2.58,-0.147,5.73,2.807,1.04,,,-0.609,0.13,0.645,0.78,0.070,11.11,-0.5030,4.79,0.977,1.81,7.520,3.94,-0.433,4.59,0.4150,3.23,0.700,-3.31,0.038,5.56,3.241,-0.06,,,-0.262,10.44,1.658,2.28,1.004,9.49
2020-11-10,-0.687,-1.58,0.1240,-2.36,2.955,0.17,-0.760,-5.00,-0.0070,-153.85,-0.427,2.64,-0.140,-1.76,2.778,0.18,0.185,-13.95,-0.608,-1.19,0.640,0.00,0.063,1.61,-0.4800,-5.51,0.960,3.90,7.235,1.05,-0.414,-6.55,0.4020,7.20,0.724,0.56,0.036,125.00,3.243,0.00,0.773,3.48,-0.238,-6.60,1.621,3.38,0.917,17.41
2020-11-09,-0.698,-2.24,0.1270,2.17,2.950,-2.80,-0.800,0.00,0.0130,-76.15,-0.416,-6.52,-0.142,0.00,2.773,0.80,0.215,7.50,-0.615,-1.60,0.640,-1.08,0.062,-4.62,-0.5080,-17.67,0.924,11.22,7.160,-2.45,-0.443,-13.65,0.3750,34.89,0.720,16.50,0.016,-40.74,3.243,1.00,0.747,15.10,-0.254,-27.75,1.568,0.19,0.781,-2.01
2020-11-08,,,0.1243,0.24,,,-0.800,0.00,0.0545,10800.00,,,-0.142,-4.36,,,,,,,0.647,0.00,0.065,225.00,,,0.830,1.24,,,,,0.2780,-1.24,,,0.027,35.00,,,,,,,1.565,0.00,0.797,3.91
2020-11-07,,,,,,,-0.800,5.26,0.0005,-98.68,,,,,,,,,,,0.647,0.00,0.020,-69.23,,,,,,,,,0.2815,1.62,,,,,,,,,,,1.565,0.45,,
2020-11-06,-0.714,-0.28,0.1240,1.64,3.035,-1.94,-0.760,-6.17,0.0380,26.67,-0.445,0.23,-0.149,4.56,2.751,0.59,0.200,25.00,-0.625,2.29,0.647,-1.97,0.065,-1.52,-0.6170,-2.68,0.820,7.02,7.340,-2.00,-0.513,-1.16,0.2770,17.37,0.618,-2.37,0.020,0.00,3.211,0.69,0.649,5.70,-0.352,-2.22,1.558,2.03,0.767,1.99
2020-11-05,-0.716,-0.28,0.1220,-1.61,3.095,-0.96,-0.810,0.00,0.0300,-700.00,-0.444,2.30,-0.142,1.06,2.735,0.55,0.160,-20.00,-0.611,-2.88,0.660,-1.49,0.066,3.12,-0.6340,-0.63,0.766,-0.65,7.490,-0.93,-0.519,1.37,0.2360,13.46,0.633,-4.24,0.020,-44.44,3.189,0.41,0.614,0.33,-0.360,-0.19,1.527,-2.86,0.752,-9.51
2020-11-04,-0.718,0.28,0.1240,4.20,3.125,-1.26,-0.810,1.25,-0.0050,-225.00,-0.434,0.70,-0.141,5.62,2.720,-1.27,0.200,5.26,-0.629,2.13,0.670,-2.19,0.064,-8.57,-0.6380,2.74,0.771,-13.91,7.560,-1.69,-0.512,0.79,0.2080,-24.36,0.661,-5.44,0.036,-25.77,3.176,-0.28,0.612,-11.43,-0.361,5.25,1.572,-2.12,0.831,3.10
2020-11-03,-0.716,0.00,0.1190,-2.46,3.165,1.61,-0.800,5.26,0.0040,-116.00,-0.431,0.23,-0.133,-1.84,2.755,0.25,0.190,15.15,-0.616,0.65,0.685,0.00,0.070,-4.11,-0.6210,-2.66,0.896,5.18,7.690,1.05,-0.508,1.20,0.2750,25.00,0.699,-2.37,0.049,7.78,3.185,-0.22,0.691,8.14,-0.343,-2.14,1.606,0.12,0.806,-2.89
2020-11-02,-0.716,0.14,0.1220,-3.79,,,-0.760,-6.17,-0.0250,-24.24,-0.430,0.23,-0.136,-1.09,2.748,0.29,0.165,-15.38,-0.612,-3.06,0.685,0.74,0.073,7.35,-0.6380,2.08,0.852,-0.78,,,-0.502,-7.55,0.2200,-16.03,0.716,-0.28,0.045,9.76,3.192,0.00,0.639,-4.20,-0.350,3.00,1.604,3.35,0.830,0.48
2020-11-01,,,0.1268,-0.16,,,-0.810,0.00,-0.0330,37.50,,,,,,,,,,,0.680,0.00,0.068,-6.85,,,0.859,-1.74,,,,,0.2620,-1.50,,,,,,,,,,,1.552,0.00,,
2020-10-31,,,,,,,,,-0.0240,71.43,,,,,,,,,,,0.680,-0.29,,,,,,,,,,,0.2660,1.14,,,,,,,,,,,1.552,0.65,,
2020-10-30,-0.715,-0.83,0.1270,0.00,3.115,0.32,-0.810,0.00,-0.0140,7.69,-0.429,-1.38,-0.138,-2.83,2.740,0.74,0.195,5.41,-0.631,-1.03,0.682,0.74,0.073,-2.67,-0.6250,-1.88,0.874,5.09,7.610,1.60,-0.543,-1.81,0.2630,17.41,0.718,2.43,0.041,36.67,3.192,0.19,0.667,5.54,-0.340,-3.74,1.542,0.85,0.826,0.61
2020-10-29,-0.721,2.27,0.1270,4.10,3.105,-1.43,-0.810,-1.22,-0.0130,-23.53,-0.435,5.58,-0.141,-1.05,2.720,0.44,0.185,2.78,-0.638,0.66,0.677,0.30,0.075,4.17,-0.6370,1.43,0.831,7.37,7.490,0.13,-0.553,1.65,0.2240,4.67,0.701,-8.72,0.030,20.00,3.186,0.19,0.632,6.04,-0.353,8.47,1.529,2.07,0.821,3.92
2020-10-28,-0.705,1.15,0.1220,0.00,3.150,0.80,-0.820,3.80,-0.0170,-34.62,-0.412,-1.20,-0.143,2.88,2.708,0.97,0.180,2.86,-0.634,0.70,0.675,0.00,0.072,-18.18,-0.6280,2.61,0.774,0.44,7.480,-1.19,-0.544,3.62,0.2140,-8.55,0.768,9.09,0.025,-16.67,3.180,0.00,0.596,-0.17,-0.326,-0.25,1.498,-0.27,0.790,-1.50
2020-10-27,-0.697,1.01,0.1220,-1.61,3.125,-0.32,-0.790,-5.95,-0.0260,116.67,-0.417,-0.48,-0.139,2.96,2.682,1.09,0.175,0.00,-0.629,0.64,0.675,0.75,0.088,-7.37,-0.6120,7.18,0.771,-3.96,7.570,-0.26,-0.525,4.58,0.2340,-15.52,0.704,-3.69,0.030,-3.23,3.180,-0.78,0.597,-4.94,-0.326,10.01,1.502,1.28,0.802,-1.72
2020-10-26,-0.690,0.00,0.1240,-2.36,3.135,0.00,-0.840,6.33,-0.0120,-17.24,-0.419,4.23,-0.135,-1.46,2.653,0.08,0.175,0.00,-0.625,-0.13,0.670,0.00,0.095,-6.86,-0.5710,-0.17,0.803,-4.59,7.590,-0.13,-0.502,-0.99,0.2770,0.36,0.731,-4.32,0.031,16.98,3.205,0.00,0.628,-2.33,-0.297,-0.27,1.483,-0.80,0.816,-3.66
2020-10-25,,,,,,,-0.790,9.72,-0.0145,-49.12,,,-0.137,2.24,,,,,,,0.670,0.00,0.102,-0.97,,,,,,,,,0.2760,2.60,,,0.026,-32.05,,,,,,,1.495,0.00,0.847,-1.40
2020-10-24,,,,,,,-0.720,-5.26,-0.0285,58.33,,,,,,,,,,,0.670,-1.76,,,,,,,,,,,0.2690,-4.27,,,,,,,,,,,1.495,0.07,,
2020-10-23,-0.690,-1.43,0.1270,0.00,3.135,4.67,-0.760,-6.17,-0.0180,-228.57,-0.402,3.08,-0.134,2.29,2.651,0.80,0.175,0.00,-0.626,-0.27,0.682,1.49,0.103,-3.74,-0.5720,0.70,0.841,-2.32,7.600,0.53,-0.507,-1.74,0.2810,-0.71,0.764,-4.86,0.039,25.81,3.205,1.10,0.643,-3.16,-0.298,4.97,1.494,-0.93,0.859,3.74
2020-10-22,-0.700,1.60,0.1270,-1.55,2.995,0.50,-0.810,0.00,0.0140,-275.00,-0.390,5.12,-0.131,-6.76,2.630,-1.68,0.175,2.94,-0.628,-0.35,0.672,-0.44,0.107,2.88,-0.5680,-3.40,0.861,4.92,7.560,1.07,-0.516,-1.15,0.2830,16.46,0.803,7.79,0.031,0.00,3.170,-1.06,0.664,6.75,-0.283,-8.55,1.508,-1.05,0.828,2.48
2020-10-21,-0.689,-1.57,0.1290,1.57,2.980,7.19,-0.810,6.58,-0.0080,-33.33,-0.371,-6.55,-0.140,-2.43,2.675,0.56,0.170,0.00,-0.630,-0.16,0.675,0.00,0.104,-2.80,-0.5880,-2.49,0.821,4.48,7.480,1.22,-0.522,-1.32,0.2430,29.26,0.745,0.68,0.031,24.00,3.204,0.03,0.622,2.64,-0.310,-5.46,1.524,4.31,0.808,6.88
2020-10-20,-0.700,0.00,0.1270,-3.79,2.780,-8.25,-0.760,-6.17,-0.0120,-50.00,-0.397,6.72,-0.144,-5.57,2.660,0.04,0.170,-2.86,-0.631,2.60,0.675,1.20,0.107,1.90,-0.6030,-3.83,0.786,1.74,7.390,-1.60,-0.529,-1.86,0.1880,9.94,0.740,3.06,0.025,0.00,3.203,-0.25,0.606,1.68,-0.328,-3.33,1.461,1.39,0.756,0.13
